Selected line,Order,Equipment,Description of Technical Object,Description,Basic start date,Order Type,Cost Center,System Condition,Basic finish date,Plant,Total actual costs,User Status,System status,Scheduled start,Assembly,Description of assembly,Created on,Notification
,323506140,300092888,PHMETRO HANNA - H8424 - J0081737,PHMETRO HANNA 8424 - SERIAL J0081737,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042391
,323506145,300183920,BAÑO TERMOESTATICO - SERIAL 26205,BAÑO TERMO ESTATICO SERIAL 26205,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042395
,323506146,300092875,BALANZA OHAUS - LABORATORIO - B514797229,BALANZA OHAUS - SERIAL  B514797229-MENS,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042396
,323506148,300101415,PHMETRO HANNA - H8424 - J0087684,PHMETRO HANNA - H8424 - J0087684,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042397
,323506149,300092880,BALANZA OHAUS - CAMPO - CS-200-4,BALANZA OHAUS - CAMPO - CS-200-4,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042398
,323506150,300101414,FANN-35 - 50 HZ - SERIAL B5492,FANN-35 - SERIAL B5492,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042399
,323506151,300183919,BAÑO TERMOESTATICO - SERIAL 26095,BAÑO TERMO ESTATICO SERIAL 26095,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042400
,323506152,300092877,BALANZA OHAUS - CAMPO - CS-200-2,BALANZA OHAUS - CAMPO - CS-200-2,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042551
,323506153,300092891,PHMETRO HANNA - H8424 - J0075942,PHMETRO HANNA - H8424 - J0075942,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042552
,323506154,300092882,FANN-35 - 50 HZ - SERIAL 90125560,FANN-35 - SERIAL 90125560,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042553
,323506155,300183903,FANN-35 - 60 HZ - SERIAL 45599,FANN-35 - SERIAL 45599,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042554
,323506156,300101413,FANN-35 - 50 HZ - SERIAL 10098883,FANN-35 -  SERIAL 10098883,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042555
,323506157,300183906,SHAKER - ZONYTEST - SERIAL 572,SHAKER - ZONYTEST - SERIAL 572,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042556
,323506158,300092886,FANN-35 - 50 HZ - SERIAL 14639,FANN-35 - SERIAL 14639,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042557
,323506159,300092892,PHMETRO HANNA - H8424 - J0081811,PHMETRO HANNA - H8424 - J0081811,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042558
,323506160,300183897,FANN-35 - 50 HZ - SERIAL 14638,FANN-35 - SERIAL 14638,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042559
,323506161,300183907,SHAKER - ZONYTEST - SERIAL 573,SHAKER - ZONYTEST - SERIAL 573,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,,,2/21/2022,32042560
,323506162,300092889,PHMETRO HANNA - H8424 - J0088997,PHMETRO HANNA - H8424 - J0088997,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042561
,323506163,300183917,BAÑO TERMOESTATICO - SERIAL 22083,BAÑO TERMOSTÁTICO - SERIAL 22083,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,,,2/21/2022,32042562
,323506164,300092885,FANN-35 - 60 HZ - SERIAL 44824,FANN-35 - SERIAL 44824,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042563
,323506165,300092890,PHMETRO HANNA - H8424 - J0065239,PHMETRO - H8424 - J0065239,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042564
,323506167,300183901,FANN-35 - 50 HZ - SERIAL 15383,FANN-35 - SERIAL 15383,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042565
,323506169,300183915,PHMETRO HANNA - H8424 - J0088916,PHMETRO HANNA - H8424 - J0088916,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042567
,323506170,300092884,FANN-35 - 60 HZ - SERIAL 44823,FANN-35 - SERIAL 44823,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042568
,323506178,12468286,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,Reemplazo Allison REMAN 10238 hs,2/21/2022,RPM,6004510016,,2/27/2022,1600,"132,075.54",,TECO PCNF ESTC NMAT PRC  SETC,2/21/2022,TRANS-AUTO GRP,Transmission auto grp,2/21/2022,32042503
,323506193,12506570,TRLR PUMP HT2000 2000 HHP,"medicion juego axial PE, 15122 hs",2/21/2022,RPM,6004510016,,2/27/2022,1600,"7,337.53",,TECO PCNF ESTC NMAT PRC  SETC,2/21/2022,Q-10,Q-10,2/21/2022,32042520
,323506207,12506570,TRLR PUMP HT2000 2000 HHP,Cambio de aceite y filtros PE 15122 hs.,2/21/2022,STND,6004510016,,2/27/2022,1600,"1,344,743.59",,TECO PCNF ESTC GMPS MACM PRC  SETC,2/21/2022,ENGINE FILTER/OIL,Engine filter/oil,2/21/2022,32042533
,323506210,12506570,TRLR PUMP HT2000 2000 HHP,Chequeo general 15122 hs,2/21/2022,RPM,6004510016,,2/27/2022,1600,"14,675.06",,TECO PCNF ESTC NMAT PRC  SETC,2/21/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,2/21/2022,32042536
,323506211,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,Chequeo general 12581 hs,2/21/2022,RPM,6004510016,,2/27/2022,1600,"14,675.06",,TECO PCNF ESTC NMAT PRC  SETC,2/21/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,2/21/2022,32042537
,323506253,11580946,TRLR PUMP HT2000 2000 HHP,Reparación Cubierta [[GERV]],2/21/2022,RPM,6004510016,,3/30/2022,1600,"107,444.71",,REL  GMPS MANC PRC  SETC,2/21/2022,TIRE GRP,Tire grp,2/21/2022,32043179
,323506398,12531951,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,KIT migracion a Q10-X[[12531951]],2/21/2022,RPM,6004510016,,2/21/2022,1600,"5,766,803.66",,TECO ESTC GMPS MACM PRC  SETC,2/21/2022,FLUID END GRP,Fluid end grp,2/21/2022,32042861
,323506472,300092883,FANN-35 - 60 HZ - SERIAL 44819,FANN 35SA - Serial 44819,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042570
,323506473,300183916,PHMETRO HANNA - H8424 - J0089095,PHMETRO HANNA - H8424 - J0089095,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042571
,323506474,300251347,BALANZA OHAUS -  CS-200-5,BALANZA OHAUS - CAMPO - CS-200-5,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042572
,323506475,300251354,PHMETRO HANNA HI 8424 - J0088895,PHMETRO HI-8424 - J0088895,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042573
,323506476,300251351,PHMETRO HANNA HI 8424 - H0079098,PHMETRO HI-8424 - H0079098,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042574
,323506477,300251350,FANN-35-110 V-50 Hz-12s-3531,FANN 35SA - Serial 35316,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042575
,323506478,300251355,PHMETRO HANNA HI 8424 - J0089112,PHMETRO HI-8424 - J0089112,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042576
,323506480,300251353,PHMETRO HANNA HI 8424 - J0087601,PHMETRO HI-8424 - J0087601,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042578
,323506481,300251349,FANN-35 - 110 volt - 60 Hz,FANN 35SA - Serial 45844,3/20/2022,CALI,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042579
,323506482,300251348,BALANZA OHAUS -  CS-200-6,BALANZA OHAUS - CAMPO - CS-200-6,3/20/2022,OPPM,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042580
,323506483,300251352,PHMETRO HANNA HI 8424 - J0086305,PHMETRO HI-8424 - J0086305,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/21/2022,32042581
,323507626,13098007,TRLR QA QC CONT TCC/LAB 40',Flow magnetico simulfrac,2/22/2022,UNSC,6004510016,,2/22/2022,1600,"2,155,300.82",,TECO GMPS MANC PRC  SETC,2/22/2022,FLOW METER GRP,Flow meter grp,2/22/2022,32044334
,323507716,13116369,TRAC HYD START 6X4,VTV - AC899OR (Control SRL),2/22/2022,CERT,6004510016,,2/22/2022,1600,"11,774.38",,REL  ESTC NMAT PRC  SETC,2/22/2022,,,2/22/2022,32045158
,323507925,13044822,TRLR BLNR DRY GEL MIX,No posee Feedback 2 de LA1,2/21/2022,RPM,6004510016,,5/17/2022,1600,0.00,,CRTD MANC NMAT PRC,2/21/2022,MISC ELECTRONI GRP,Misc electronic grp,2/21/2022,32044423
,323508024,12129760,TRLR PUMP Q10-X 2000 HHP,prueba operativa comun,2/22/2022,FTST,6004510016,,2/22/2022,1600,537.06,,TECO PCNF ESTC NMAT PRC  SETC,2/22/2022,FUNCTION TEST,FUNCTION TEST,2/22/2022,32044748
,323508372,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,service motor  /allison 12056hs,2/21/2022,STND,6004510016,,2/27/2022,1600,"213,489.00",,TECO ESTC GMPS MANC PRC  SETC,2/21/2022,ENGINE FILTER/OIL,Engine filter/oil,2/21/2022,32043942
,323508474,12593804,TRLR BLNR FRAC ACE 100 BBL FB4K,RPL solenoide Front Recirc,2/14/2022,RPM,6004510016,,2/20/2022,1600,"7,337.53",,TECO PCNF ESTC NMAT PRC  SETC,2/14/2022,MISC ELECTRONI GRP,Misc electronic grp,2/21/2022,32044752
,323508770,12157794,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,KIT migracion a Q10-X[[12157794]],2/22/2022,RPM,6004510016,,2/22/2022,1600,"5,766,803.66",,TECO ESTC GMPS MACM PRC  SETC,2/22/2022,FLUID END GRP,Fluid end grp,2/22/2022,32045531
,323509204,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,cambio de correas de ventilador 12056hs,2/22/2022,RPM,6004510016,,2/27/2022,1600,"42,275.71",,TECO GMPS MACM PRC  SETC,2/22/2022,COOLING SYS ACC'S,Cooling sys acc's,2/22/2022,32045127
,323509513,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,Inspección de Allison(magnético) 12056hs,2/22/2022,RPM,6004510016,,2/22/2022,1600,"7,337.53",,TECO PCNF ESTC NMAT PRC  SETC,2/22/2022,TRANS-AUTO GRP,Transmission auto grp,2/22/2022,32045853
,323509546,13038520,TRLR PUMP Q10-X 2000 HHP,"Chequeo general, 25310 hs",2/22/2022,RPM,6004510016,,2/27/2022,1600,214.82,,TECO PCNF ESTC NMAT PRC  SETC,2/22/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,2/22/2022,32045886
,323509549,13038520,TRLR PUMP Q10-X 2000 HHP,"Cambio de aceite y filtros, 25310 hs",2/22/2022,STND,6004510016,,2/27/2022,1600,"239,914.62",,TECO PCNF ESTC GMPS MACM PRC  SETC,2/22/2022,ENGINE FILTER/OIL,Engine filter/oil,2/22/2022,32045889
,323509681,12506570,TRLR PUMP HT2000 2000 HHP,Reemplazo de Fluid End HT [[12506570]],2/22/2022,RPM,6004510016,,2/22/2022,1600,"3,347,895.17",,TECO ESTC GMPS MACM PRC  SETC,2/22/2022,FLUID END GRP,Fluid end grp,2/22/2022,32045541
,323510095,12778343,TENSIOMETER - SERIAL 30003387,TENSIOMETER - SAP 12778343 - MENSUAL,3/20/2022,PREV,6004510016,,3/20/2022,1600,0.00,,TECO CSER NMAT PRC  SETC,3/20/2022,LEVEL A PM,Level A PM,2/22/2022,32046344
,323510229,13037035,TRLR MANF HP W/X-ARMS,MANTENIMIENTO PREVENTIVO 035,2/22/2022,RPM,6004510016,,2/22/2022,1600,"695,068.81",,REL  ESTC GMPS MANC PRC  SETC,2/22/2022,MANIFOLD SUCTION,Manifold suction,2/22/2022,32047116
,323510304,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,reparación de cubierta 12056 hs,2/22/2022,RPM,6004510016,,2/27/2022,1600,733.75,,TECO PCNF NMAT PRC  SETC,2/22/2022,FRAME GRP,Frame grp,2/22/2022,32046553
,323510493,11596999,TRLR PUMP HT2000 2000 HHP,UNIDAD DE BOMBEO NO DETINE MARCHA MOTOR,2/18/2022,RPM,6004510016,,2/18/2022,1600,"29,350.12",,TECO PCNF ESTC MANC NMAT PRC  SETC,2/18/2022,ELECTRONIC CBL/CON,Electronic cables/connections,2/22/2022,32046777
,323511105,13038520,TRLR PUMP Q10-X 2000 HHP,Rpl manguera de agua 25310 hs,2/22/2022,RPM,6004510016,,2/22/2022,1600,"21,985.31",,TECO PCNF ESTC MANC PRC  SETC,2/22/2022,COOLING SYSTEM GRP,Cooling system grp,2/22/2022,32047954
,323511416,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,chequeo general  12056hs,2/22/2022,RPM,6004510016,,2/27/2022,1600,"101,905.74",,TECO PCNF ESTC GMPS MANC PRC  SETC,2/22/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,2/22/2022,32047525
,323511688,13038520,TRLR PUMP Q10-X 2000 HHP,Rpl caja angular 25310 hs,2/22/2022,RPM,6004510016,,2/22/2022,1600,"518,588.63",,TECO PCNF ESTC GMPS MACM PRC  SETC,2/22/2022,COOLING SYS ACC'S,Cooling sys acc's,2/22/2022,32047741
,323511872,11501481,TRLR PUMP Q10-X 2000 HHP CVRSN,prueba operativa q10x 11501481,2/22/2022,FTST,6004510016,,2/22/2022,1600,268.53,,TECO PCNF ESTC NMAT PRC  SETC,2/22/2022,FUNCTION TEST,FUNCTION TEST,2/22/2022,32047073
,323511873,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,prueba operativa q10 11528735,2/22/2022,FTST,6004510016,,2/22/2022,1600,268.53,,TECO PCNF ESTC NMAT PRC  SETC,2/22/2022,FUNCTION TEST,FUNCTION TEST,2/22/2022,32047074
,323512319,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba operativa comun,2/23/2022,FTST,6004510016,,2/23/2022,1600,268.53,,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,,,2/23/2022,32048699
,323513000,13116371,TRAC HYD START 6X4,VTV - AC988AP (Control SRL),2/23/2022,CERT,6004510016,,2/23/2022,1600,"11,774.38",,REL  ESTC NMAT PRC  SETC,2/23/2022,,,2/23/2022,32049518
,323513070,12965543,TRLR MANF HP W/X-ARMS,Rpl luces reglamentarias,2/23/2022,RPM,6004510016,,2/23/2022,1600,"10,513.79",,TECO PCNF ESTC GMPS MACM PRC  SETC,2/23/2022,LIGHTING SYS GRP,Lighting sys grp,2/23/2022,32050647
,323513133,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,Cambio de filtros de aire,2/23/2022,STND,6004510016,,2/27/2022,1600,"68,519.26",,TECO PCNF ESTC GMPS MANC MSPT PRC  SETC,2/23/2022,ENGINE FILTER/OIL,Engine filter/oil,2/23/2022,32049443
,323513135,10984517,TRLR PUMP Q10 2000 HHP CVRSN,Acoples arranque [[HIDROIL]],2/23/2022,RPM,6004510016,,3/30/2022,1600,"531,382.74",,REL  ESTC MACM PRC  SETC,2/23/2022,ACC-GENERAL GRP,Accessories-general grp,2/23/2022,32049444
,323513140,11580946,TRLR PUMP HT2000 2000 HHP,Cambio de aceite y filtros 24hs,2/23/2022,STND,6004510016,,2/23/2022,1600,"81,745.66",,TECO PCNF ESTC GMPS MANC PRC  SETC,2/23/2022,ENGINE FILTER/OIL,Engine filter/oil,2/23/2022,32050254
,323513148,11528715,TRLR PUMP Q10-X 2000 HHP CVRSN,"Chequeo general, 13979 hs",2/23/2022,RPM,6004510016,,2/23/2022,1600,214.82,,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,PRE/POST JOB INSP,PRE/POST JOB INSP,2/23/2022,32050262
,323513151,12965543,TRLR MANF HP W/X-ARMS,Reparación de cableado eléctrico,2/23/2022,RPM,6004510016,,2/23/2022,1600,"14,675.06",,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,TRLR FRAME ACC'S,Trlr frame acc's,2/23/2022,32050265
,323513207,11528735,TRLR PUMP Q10-X 2000 HHP CVRSN,cambio de filtros de aire 12585hs,2/23/2022,STND,6004510016,,2/27/2022,1600,"155,983.95",,TECO PCNF ESTC GMPS MACM PRC  SETC,2/23/2022,ENGINE FILTER/OIL,Engine filter/oil,2/23/2022,32049360
,323513331,13098007,TRLR QA QC CONT TCC/LAB 40',Cables presion y caudal,2/23/2022,RPM,6004510016,,2/23/2022,1600,"223,630.28",,TECO PCNF GMPS MANC PRC  SETC,2/23/2022,ELEC-CNTRL DEV GRP,Electronic-control devices grp,2/23/2022,32049700
,323513340,11596851,TRLR BLNR FRAC ACE 100 BBL FB4K,Rpl rodamientos ss1,2/23/2022,RPM,6004510016,,2/23/2022,1600,"189,106.01",,REL  ESTC GMPS MANC PRC  SETC,2/23/2022,FRAME GRP,Frame grp,2/23/2022,32050661
,323513611,13038529,TRLR PUMP Q10-X 2000 HHP,Reemplazo de Fluid End Q10-X[[13038529]],2/23/2022,RPM,6004510016,,2/23/2022,1600,"3,044,922.68",,TECO ESTC GMPS MACM PRC  SETC,2/23/2022,FLUID END GRP,Fluid end grp,2/23/2022,32049804
,323513989,11244375,TRK QA QC LAB,Perform E02_S PM Inspection,4/28/2022,PREV,6004510016,,4/28/2022,1600,774.34,,TECO PCNF ESTC NMAT PRC  SETC,4/28/2022,LEVEL A PM,Level A PM,2/23/2022,32050020
,323514007,13064303,TRAC HYD START 6X4 SLPR,Perform G06_S PM Inspection,3/23/2022,PREV,6004510016,,3/23/2022,1600,"1,150.75",ATCH,TECO PCNF ESTC NMAT PRC  SETC,3/23/2022,LEVEL L PM,LEVEL L PM,2/23/2022,32050035
,323514015,13038514,TRLR PUMP Q10-X 2000 HHP,Perform S76 PM inspection,2/23/2022,PREV,6004510016,,2/23/2022,1600,"60,136.86",ATCH,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,LEVEL C1 PM,LEVEL C1 PM,2/23/2022,32050040
,323514018,13396978,FKLFT EXPRESS SAND,PERFORM Z37 PM INSPECTION,4/27/2022,PREV,6004510016,,4/27/2022,1600,"30,973.44",ATCH,TECO PCNF ESTC NMAT PRC  SETC,4/27/2022,LEVEL B PM,Level B PM,2/23/2022,32050043
,323514019,12821701,TRAC HYD START 6X4 SLPR,perform annual certification,5/2/2022,CERT,6004510016,,5/2/2022,1600,0.00,,CRTD MANC NMAT PRC,5/2/2022,,,2/23/2022,
,323514021,13396979,FKLFT EXPRESS SAND,PERFORM Z37 PM INSPECTION,3/24/2022,PREV,6004510016,,3/24/2022,1600,"46,029.92",ATCH,TECO PCNF ESTC NMAT PRC  SETC,3/24/2022,LEVEL A PM,Level A PM,2/23/2022,32050044
,323514023,13057744,TRLR PUMP Q10-X 2000 HHP,Perform S76 PM inspection,5/26/2022,PREV,6004510016,,5/26/2022,1600,"1,150.75",,TECO PCNF ESTC NMAT PRC  SETC,5/26/2022,SCHD INSP MECH GRP,Sched inspection mech grp,2/23/2022,32050045
,323514559,12165986,PICKUP HILUX 4x4 - LZL065,Reparación de Cubierta Pick-Up LZL065,2/23/2022,RPM,6004510016,,2/23/2022,1600,0.00,,REL  NMAT PRC  SETC,2/23/2022,TIRE GRP,Tire grp,2/23/2022,32050923
,323514994,11754314,TRLR PUMP HT2000 2000 HHP,prueba operativa ht 11754314,2/23/2022,FTST,6004510016,,2/23/2022,1600,268.53,,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,FUNCTION TEST,FUNCTION TEST,2/23/2022,32050968
,323515376,,,Fabricacion Pisaderas Q10X,2/23/2022,RPM,6004510016,,2/23/2022,1600,0.00,,REL  NMAT PRC  SETC,2/23/2022,,,2/23/2022,32050939
,323515671,11528715,TRLR PUMP Q10-X 2000 HHP CVRSN,Inspección de motor 13979hs [[CUMMING]],2/23/2022,RPM,6004510016,,2/23/2022,1600,733.75,,TECO PCNF NMAT PRC  SETC,2/23/2022,ENGINE GRP,Engine grp,2/23/2022,32050648
,323515673,11580946,TRLR PUMP HT2000 2000 HHP,Inspección de motor 24hs [[FINNING]],2/23/2022,RPM,6004510016,,2/23/2022,1600,733.75,,TECO PCNF NMAT PRC  SETC,2/23/2022,ENGINE GRP,Engine grp,2/23/2022,32050649
,323515675,11580946,TRLR PUMP HT2000 2000 HHP,Rpl luces reglamentarias 24hs,2/23/2022,RPM,6004510016,,2/23/2022,1600,"6,459.94",,TECO PCNF ESTC GMPS MACM PRC  SETC,2/23/2022,LIGHTING SYS GRP,Lighting sys grp,2/23/2022,32050650
,323515680,13038520,TRLR PUMP Q10-X 2000 HHP,Variación de RPM 25312 hs [[FINNING]],2/23/2022,RPM,6004510016,,2/23/2022,1600,0.00,,CRTD MANC NMAT PRC,2/23/2022,ENGINE GRP,Engine grp,2/23/2022,32051709
,323515689,12506570,TRLR PUMP HT2000 2000 HHP,Inspección de motor 15124hs [[FINNING]],2/23/2022,RPM,6004510016,,2/23/2022,1600,733.75,,TECO PCNF NMAT PRC  SETC,2/23/2022,ENGINE GRP,Engine grp,2/23/2022,32051718
,323515740,13057729,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,cambio de aceite y filtros 11330hs,2/23/2022,STND,6004510016,,2/27/2022,1600,"231,087.96",,TECO PCNF ESTC GMPS MACM PRC  SETC,2/23/2022,ENGINE FILTER/OIL,Engine filter/oil,2/23/2022,32052108
,323516129,11528715,TRLR PUMP Q10-X 2000 HHP CVRSN,limpieza radiadores  13979hs,2/24/2022,PRED,6004510016,,2/27/2022,1600,"378,527.92",,TECO PCNF ESTC NMAT PRC  SETC,2/24/2022,COOLING SYS ACC'S,Cooling sys acc's,2/24/2022,32052657
,323516138,12506570,TRLR PUMP HT2000 2000 HHP,RPL DE POWER END [REMAN] 15126HS,2/24/2022,RPM,6004510016,,2/27/2022,1600,"1,858,631.17",,TECO PCNF ESTC GMPS MANC NMAT PRC  SETC,2/24/2022,REPLACE HQ-2000,REPLACE HQ-2000 GRIZZLY PUMP,2/24/2022,32052667
,323516593,11580946,TRLR PUMP HT2000 2000 HHP,prueba operativa comun HT 0946,2/23/2022,FTST,6004510016,,2/23/2022,1600,268.53,,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,FUNCTION TEST,FUNCTION TEST,2/23/2022,32052085
,323516594,11528715,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba operativa Q10 8715,2/23/2022,FTST,6004510016,,2/23/2022,1600,268.53,,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,FUNCTION TEST,FUNCTION TEST,2/23/2022,32052086
,323516595,13038529,TRLR PUMP Q10-X 2000 HHP,Prueba operativa comun Q10X 8529,2/23/2022,FTST,6004510016,,2/23/2022,1600,268.53,,TECO PCNF ESTC NMAT PRC  SETC,2/23/2022,FUNCTION TEST,FUNCTION TEST,2/23/2022,32052087
,323517481,13252811,TRLR STOR FLUID TANK 500 BBL,VTV - AD742RW (Control SRL),2/24/2022,CERT,6004510016,,2/24/2022,1600,"12,931.41",,REL  ESTC NMAT PRC  SETC,2/24/2022,,,2/24/2022,32052965
,323517508,11580946,TRLR PUMP HT2000 2000 HHP,Rpl reten caja angular 24hs,2/24/2022,RPM,6004510016,,2/24/2022,1600,0.00,,CRTD ESTC MANC NMAT PRC,2/24/2022,ENGINE GRP,Engine grp,2/24/2022,32052975
,323517511,11580946,TRLR PUMP HT2000 2000 HHP,Rpl cruzeta de cardan superior 24 hs,2/24/2022,RPM,6004510016,,2/24/2022,1600,0.00,,CRTD ESTC MANC NMAT PRC,2/24/2022,ENGINE GRP,Engine grp,2/24/2022,32052977
,323517513,11580946,TRLR PUMP HT2000 2000 HHP,Completo nivel power end 24hs,2/24/2022,RPM,6004510016,,2/24/2022,1600,0.00,,CRTD ESTC MANC NMAT PRC,2/24/2022,PUMPS-CENTR GRP,Pumps-centrifugal grp,2/24/2022,32052978
,323517540,11580946,TRLR PUMP HT2000 2000 HHP,Colocación de bulones en soporte 24 hs,2/24/2022,RPM,6004510016,,2/24/2022,1600,0.00,,CRTD ESTC MANC NMAT PRC,2/24/2022,ENGINE GRP,Engine grp,2/24/2022,32052985
